city_id,date,disaster_type,city,province,cause,death,missing_person,injured_person,damaged_house,flooded_house,damaged_facility,year
5107,2018-05-19,ERUPSI GUNUNG API,KARANGASEM,BALI,Tidak diketahui,0,0,0,0,0,0,2018
3308,2018-05-19,TANAH LONGSOR,MAGELANG,JAWA TENGAH,Tidak diketahui,0,0,0,1,0,0,2018
1306,2018-05-19,BANJIR,AGAM,SUMATERA BARAT,Tidak diketahui,0,0,0,1,0,0,2018
1375,2018-05-19,BANJIR,KOTA BUKITTINGGI,SUMATERA BARAT,Tidak diketahui,0,0,0,0,5,2,2018
7312,2018-05-19,BANJIR,SOPPENG,SULAWESI SELATAN,Tidak diketahui,0,0,0,0,65,0,2018
1903,2018-05-19,BANJIR,BANGKA SELATAN,KEPULAUAN BANGKA BELITUNG,Tidak diketahui,0,0,0,0,6,0,2018
7313,2018-05-19,BANJIR,WAJO,SULAWESI SELATAN,Tidak diketahui,6,0,0,0,9712,150,2018
3278,2018-05-19,CUACA EKSTREM,KOTA TASIKMALAYA,JAWA BARAT,Tidak diketahui,0,0,0,1,0,0,2018
3208,2018-05-19,TANAH LONGSOR,KUNINGAN,JAWA BARAT,Tidak diketahui,1,0,0,0,0,0,2018
6301,2018-05-20,BANJIR,TANAH LAUT,KALIMANTAN SELATAN,Tidak diketahui,0,0,0,0,8,0,2018
6108,2018-05-20,BANJIR,LANDAK,KALIMANTAN BARAT,Tidak diketahui,0,0,0,0,37,0,2018
3271,2018-05-20,TANAH LONGSOR,KOTA BOGOR,JAWA BARAT,Tidak diketahui,0,0,0,1,0,0,2018
3271,2018-05-20,TANAH LONGSOR,KOTA BOGOR,JAWA BARAT,Tidak diketahui,0,0,0,4,0,0,2018
6103,2018-05-20,TANAH LONGSOR,SANGGAU,KALIMANTAN BARAT,Tidak diketahui,0,0,0,1,0,0,2018
6202,2018-05-20,BANJIR,KOTAWARINGIN TIMUR,KALIMANTAN TENGAH,Tidak diketahui,0,0,0,0,70,0,2018
7308,2018-05-20,BANJIR,BONE,SULAWESI SELATAN,Tidak diketahui,0,0,0,0,400,0,2018
1903,2018-05-21,BANJIR,BANGKA SELATAN,KEPULAUAN BANGKA BELITUNG,Tidak diketahui,0,0,0,0,20,0,2018
7410,2018-05-21,CUACA EKSTREM,BUTON UTARA,SULAWESI TENGGARA,Tidak diketahui,0,0,0,3,0,0,2018
7410,2018-05-21,CUACA EKSTREM,BUTON UTARA,SULAWESI TENGGARA,Tidak diketahui,0,0,0,6,0,0,2018
7409,2018-05-21,BANJIR,KONAWE UTARA,SULAWESI TENGGARA,Tidak diketahui,0,0,0,10,100,0,2018
7302,2018-05-21,BANJIR,BULUKUMBA,SULAWESI SELATAN,Tidak diketahui,0,0,0,4,0,0,2018
3509,2018-05-21,CUACA EKSTREM,JEMBER,JAWA TIMUR,Tidak diketahui,0,0,0,1,0,0,2018
3307,2018-05-21,TANAH LONGSOR,WONOSOBO,JAWA TENGAH,Tidak diketahui,0,0,0,0,0,0,2018
6305,2018-05-21,TANAH LONGSOR,TAPIN,KALIMANTAN SELATAN,Tidak diketahui,0,0,0,0,0,0,2018
3309,2018-05-21,ERUPSI GUNUNG API,BOYOLALI,JAWA TENGAH,Tidak diketahui,0,0,0,0,0,0,2018
3175,2018-05-21,BANJIR,KOTA JAKARTA TIMUR,DKI JAKARTA,Tidak diketahui,0,0,0,0,0,0,2018
3201,2018-05-21,CUACA EKSTREM,BOGOR,JAWA BARAT,Tidak diketahui,0,0,0,1,0,0,2018
3374,2018-05-22,BANJIR,KOTA SEMARANG,JAWA TENGAH,Tidak diketahui,0,0,0,0,58,0,2018
1172,2018-05-22,CUACA EKSTREM,KOTA SABANG,ACEH,Tidak diketahui,0,0,0,1,0,0,2018
3320,2018-05-22,CUACA EKSTREM,JEPARA,JAWA TENGAH,Tidak diketahui,0,0,0,1,0,0,2018
3404,2018-05-22,ERUPSI GUNUNG API,SLEMAN,DI YOGYAKARTA,Tidak diketahui,0,0,0,0,0,0,2018
1271,2018-05-22,CUACA EKSTREM,KOTA MEDAN,SUMATERA UTARA,Tidak diketahui,0,0,0,10,0,0,2018
7301,2018-05-22,CUACA EKSTREM,KEPULAUAN SELAYAR,SULAWESI SELATAN,Tidak diketahui,0,0,0,2,0,0,2018
3309,2018-05-22,ERUPSI GUNUNG API,BOYOLALI,JAWA TENGAH,Tidak diketahui,0,0,0,0,0,0,2018
3317,2018-05-23,GELOMBANG PASANG / ABRASI,REMBANG,JAWA TENGAH,Tidak diketahui,0,0,0,8,0,0,2018
3212,2018-05-23,BANJIR,INDRAMAYU,JAWA BARAT,Tidak diketahui,0,0,0,30,572,0,2018
3512,2018-05-23,CUACA EKSTREM,SITUBONDO,JAWA TIMUR,Tidak diketahui,0,0,0,1,0,0,2018
3209,2018-05-23,BANJIR,CIREBON,JAWA BARAT,Tidak diketahui,0,0,0,0,140,0,2018
3208,2018-05-23,CUACA EKSTREM,KUNINGAN,JAWA BARAT,Tidak diketahui,0,0,0,97,0,9,2018
3404,2018-05-23,ERUPSI GUNUNG API,SLEMAN,DI YOGYAKARTA,Tidak diketahui,0,0,0,0,0,0,2018
7301,2018-05-23,CUACA EKSTREM,KEPULAUAN SELAYAR,SULAWESI SELATAN,Tidak diketahui,0,0,0,1,0,0,2018
3309,2018-05-23,ERUPSI GUNUNG API,BOYOLALI,JAWA TENGAH,Tidak diketahui,0,0,0,0,0,0,2018
3404,2018-05-24,ERUPSI GUNUNG API,SLEMAN,DI YOGYAKARTA,Tidak diketahui,0,0,0,0,0,0,2018
3516,2018-05-25,CUACA EKSTREM,MOJOKERTO,JAWA TIMUR,Tidak diketahui,0,0,1,1,0,0,2018
3516,2018-05-25,KEKERINGAN,MOJOKERTO,JAWA TIMUR,Tidak diketahui,0,0,0,0,0,0,2018
1673,2018-05-25,CUACA EKSTREM,KOTA LUBUK LINGGAU,SUMATERA SELATAN,Tidak diketahui,0,0,1,1,0,0,2018
3604,2018-05-25,CUACA EKSTREM,SERANG,BANTEN,Tidak diketahui,0,0,0,1,0,0,2018
7410,2018-05-25,BANJIR,BUTON UTARA,SULAWESI TENGGARA,Tidak diketahui,0,0,0,0,50,0,2018
3278,2018-05-25,KEKERINGAN,KOTA TASIKMALAYA,JAWA BARAT,Tidak diketahui,0,0,0,0,0,0,2018
3404,2018-05-25,ERUPSI GUNUNG API,SLEMAN,DI YOGYAKARTA,Tidak diketahui,0,0,0,0,0,0,2018
3308,2018-05-25,TANAH LONGSOR,MAGELANG,JAWA TENGAH,Tidak diketahui,0,0,0,1,0,0,2018
7314,2018-05-26,BANJIR,SIDENRENG RAPPANG,SULAWESI SELATAN,Tidak diketahui,0,0,0,0,48,0,2018
1306,2018-05-26,TANAH LONGSOR,AGAM,SUMATERA BARAT,Tidak diketahui,0,0,1,0,0,0,2018
1111,2018-05-26,CUACA EKSTREM,BIREUEN,ACEH,Tidak diketahui,0,0,0,1,0,0,2018
9201,2018-05-26,BANJIR,SORONG,PAPUA BARAT,Tidak diketahui,0,0,0,0,455,0,2018
6302,2018-05-26,CUACA EKSTREM,KOTABARU,KALIMANTAN SELATAN,Tidak diketahui,0,0,4,10,0,0,2018
7404,2018-05-26,BANJIR,BUTON,SULAWESI TENGGARA,Tidak diketahui,0,0,0,0,20,0,2018
3326,2018-05-27,BANJIR,PEKALONGAN,JAWA TENGAH,Tidak diketahui,0,0,0,0,0,0,2018
7606,2018-05-27,CUACA EKSTREM,MAMUJU TENGAH,SULAWESI BARAT,Tidak diketahui,0,0,0,1,0,0,2018
3174,2018-05-27,TANAH LONGSOR,KOTA JAKARTA SELATAN,DKI JAKARTA,Tidak diketahui,0,0,0,1,0,0,2018
1605,2018-05-27,BANJIR,MUSI RAWAS,SUMATERA SELATAN,Tidak diketahui,0,0,0,0,0,0,2018
3301,2018-05-27,CUACA EKSTREM,CILACAP,JAWA TENGAH,Tidak diketahui,0,0,0,1,0,0,2018
3403,2018-05-28,KEKERINGAN,GUNUNGKIDUL,DI YOGYAKARTA,Tidak diketahui,0,0,0,0,0,0,2018
1705,2018-05-28,BANJIR,SELUMA,BENGKULU,Tidak diketahui,0,0,0,0,37,0,2018
7301,2018-05-28,CUACA EKSTREM,KEPULAUAN SELAYAR,SULAWESI SELATAN,Tidak diketahui,0,0,0,1,0,0,2018
7322,2018-05-28,BANJIR,LUWU UTARA,SULAWESI SELATAN,Tidak diketahui,0,0,0,0,1117,0,2018
6106,2018-05-28,BANJIR,KAPUAS HULU,KALIMANTAN BARAT,Tidak diketahui,0,0,0,0,62,0,2018
7312,2018-05-29,BANJIR,SOPPENG,SULAWESI SELATAN,Tidak diketahui,0,0,0,0,88,0,2018
1572,2018-05-29,BANJIR,KOTA SUNGAI PENUH,JAMBI,Tidak diketahui,0,0,0,0,25,0,2018
3604,2018-05-29,CUACA EKSTREM,SERANG,BANTEN,Tidak diketahui,0,0,0,1,0,0,2018
1275,2018-05-29,CUACA EKSTREM,KOTA BINJAI,SUMATERA UTARA,Tidak diketahui,0,0,0,1,0,0,2018
7503,2018-05-29,BANJIR,BONE BOLANGO,GORONTALO,Tidak diketahui,0,0,0,0,181,0,2018
6109,2018-05-29,BANJIR,SEKADAU,KALIMANTAN BARAT,Tidak diketahui,0,0,0,0,55,0,2018
8208,2018-05-29,BANJIR,PULAU TALIABU,MALUKU UTARA,Tidak diketahui,0,0,0,1,150,0,2018
6209,2018-05-30,BANJIR,LAMANDAU,KALIMANTAN TENGAH,Tidak diketahui,0,0,0,0,80,1,2018
6209,2018-05-30,BANJIR,LAMANDAU,KALIMANTAN TENGAH,Tidak diketahui,0,0,0,0,30,1,2018
6201,2018-05-30,TANAH LONGSOR,KOTAWARINGIN BARAT,KALIMANTAN TENGAH,Tidak diketahui,0,0,0,0,0,1,2018
5107,2018-05-31,KEBAKARAN HUTAN DAN LAHAN,KARANGASEM,BALI,Tidak diketahui,0,0,0,0,0,0,2018
6112,2018-05-31,BANJIR,KUBU RAYA,KALIMANTAN BARAT,Tidak diketahui,0,0,0,0,0,0,2018
6106,2018-05-31,BANJIR,KAPUAS HULU,KALIMANTAN BARAT,Tidak diketahui,0,0,0,0,205,0,2018
1901,2018-05-31,CUACA EKSTREM,BANGKA,KEPULAUAN BANGKA BELITUNG,Tidak diketahui,0,0,0,0,0,0,2018
3503,2018-05-31,KEKERINGAN,TRENGGALEK,JAWA TIMUR,Tidak diketahui,0,0,0,0,0,0,2018
3203,2018-06-01,KEKERINGAN,CIANJUR,JAWA BARAT,Tidak diketahui,0,0,0,0,0,0,2018
3604,2018-06-01,CUACA EKSTREM,SERANG,BANTEN,Tidak diketahui,0,0,0,1,0,0,2018
1208,2018-06-01,CUACA EKSTREM,SIMALUNGUN,SUMATERA UTARA,Tidak diketahui,0,0,0,20,0,0,2018
6104,2018-06-01,KEBAKARAN HUTAN DAN LAHAN,KETAPANG,KALIMANTAN BARAT,Tidak diketahui,0,0,0,0,0,0,2018
1305,2018-06-01,CUACA EKSTREM,PADANG PARIAMAN,SUMATERA BARAT,Tidak diketahui,0,0,0,1,0,0,2018
7208,2018-06-01,BANJIR,PARIGI MOUTONG,SULAWESI TENGAH,Tidak diketahui,0,0,0,0,180,1,2018
8171,2018-06-01,TANAH LONGSOR,KOTA AMBON,MALUKU,Tidak diketahui,0,0,0,3,0,0,2018
3404,2018-06-01,ERUPSI GUNUNG API,SLEMAN,DI YOGYAKARTA,Tidak diketahui,0,0,0,0,0,0,2018
7111,2018-06-01,BANJIR,BOLAANG MONGONDOW SELATAN,SULAWESI UTARA,Tidak diketahui,0,0,0,0,562,0,2018
1507,2018-06-02,CUACA EKSTREM,TANJUNG JABUNG TIMUR,JAMBI,Tidak diketahui,0,0,0,1,0,0,2018
3318,2018-06-03,KEKERINGAN,PATI,JAWA TENGAH,Tidak diketahui,0,0,0,0,0,0,2018
1404,2018-06-03,TANAH LONGSOR,INDRAGIRI HILIR,RIAU,Tidak diketahui,0,0,0,4,0,0,2018
7101,2018-06-03,TANAH LONGSOR,BOLAANG MONGONDOW,SULAWESI UTARA,Tidak diketahui,5,1,0,0,0,0,2018
7204,2018-06-03,BANJIR,TOLI-TOLI,SULAWESI TENGAH,Tidak diketahui,0,0,0,0,300,0,2018
3301,2018-06-04,KEKERINGAN,CILACAP,JAWA TENGAH,Tidak diketahui,0,0,0,0,0,0,2018
1105,2018-06-04,KEBAKARAN HUTAN DAN LAHAN,ACEH BARAT,ACEH,Tidak diketahui,0,0,0,0,0,0,2018
5108,2018-06-05,CUACA EKSTREM,BULELENG,BALI,Tidak diketahui,0,0,0,1,0,0,2018
3211,2018-06-06,TANAH LONGSOR,SUMEDANG,JAWA BARAT,Tidak diketahui,0,0,0,4,0,0,2018
5315,2018-06-06,CUACA EKSTREM,MANGGARAI BARAT,NUSA TENGGARA TIMUR,Tidak diketahui,0,0,0,6,0,0,2018
3604,2018-06-06,KEKERINGAN,SERANG,BANTEN,Tidak diketahui,0,0,0,0,0,0,2018
1472,2018-06-06,KEBAKARAN HUTAN DAN LAHAN,KOTA DUMAI,RIAU,Tidak diketahui,0,0,0,0,0,0,2018
1271,2018-06-07,CUACA EKSTREM,KOTA MEDAN,SUMATERA UTARA,Tidak diketahui,0,0,0,2,0,0,2018
1503,2018-06-07,KEBAKARAN HUTAN DAN LAHAN,SAROLANGUN,JAMBI,Tidak diketahui,0,0,0,0,0,0,2018
1507,2018-06-07,KEBAKARAN HUTAN DAN LAHAN,TANJUNG JABUNG TIMUR,JAMBI,Tidak diketahui,0,0,0,0,0,0,2018
6472,2018-06-07,BANJIR,KOTA SAMARINDA,KALIMANTAN TIMUR,Tidak diketahui,0,0,0,1,0,0,2018
1509,2018-06-07,KEBAKARAN HUTAN DAN LAHAN,TEBO,JAMBI,Tidak diketahui,0,0,0,0,0,0,2018
1504,2018-06-07,KEBAKARAN HUTAN DAN LAHAN,BATANGHARI,JAMBI,Tidak diketahui,0,0,0,0,0,0,2018
3323,2018-06-08,KEKERINGAN,TEMANGGUNG,JAWA TENGAH,Tidak diketahui,0,0,0,0,0,0,2018
3512,2018-06-08,CUACA EKSTREM,SITUBONDO,JAWA TIMUR,Tidak diketahui,0,0,0,1,0,0,2018
1101,2018-06-08,KEBAKARAN HUTAN DAN LAHAN,ACEH SELATAN,ACEH,Tidak diketahui,0,0,0,0,0,0,2018
1105,2018-06-09,KEBAKARAN HUTAN DAN LAHAN,ACEH BARAT,ACEH,Tidak diketahui,0,0,0,0,0,0,2018
5107,2018-06-10,ERUPSI GUNUNG API,KARANGASEM,BALI,Tidak diketahui,0,0,0,0,0,0,2018
3515,2018-06-10,KEBAKARAN HUTAN DAN LAHAN,SIDOARJO,JAWA TIMUR,Tidak diketahui,0,0,0,0,0,0,2018
1101,2018-06-11,KEBAKARAN HUTAN DAN LAHAN,ACEH SELATAN,ACEH,Tidak diketahui,0,0,0,0,0,0,2018
1105,2018-06-11,KEBAKARAN HUTAN DAN LAHAN,ACEH BARAT,ACEH,Tidak diketahui,0,0,0,0,0,0,2018
1115,2018-06-12,KEBAKARAN HUTAN DAN LAHAN,NAGAN RAYA,ACEH,Tidak diketahui,0,0,0,0,0,0,2018
3502,2018-06-12,KEKERINGAN,PONOROGO,JAWA TIMUR,Tidak diketahui,0,0,0,0,0,0,2018
3602,2018-06-12,CUACA EKSTREM,LEBAK,BANTEN,Tidak diketahui,0,0,0,339,0,0,2018
6171,2018-06-12,CUACA EKSTREM,KOTA PONTIANAK,KALIMANTAN BARAT,Tidak diketahui,0,0,0,3,0,0,2018
1112,2018-06-12,KEBAKARAN HUTAN DAN LAHAN,ACEH BARAT DAYA,ACEH,Tidak diketahui,0,0,0,0,0,0,2018
3201,2018-06-12,CUACA EKSTREM,BOGOR,JAWA BARAT,Tidak diketahui,0,0,0,21,0,0,2018
1106,2018-06-12,KEBAKARAN HUTAN DAN LAHAN,ACEH BESAR,ACEH,Tidak diketahui,0,0,0,0,0,0,2018
1906,2018-06-12,KEBAKARAN HUTAN DAN LAHAN,BELITUNG TIMUR,KEPULAUAN BANGKA BELITUNG,Tidak diketahui,0,0,0,0,0,0,2018
1871,2018-06-12,CUACA EKSTREM,KOTA BANDAR LAMPUNG,LAMPUNG,Tidak diketahui,0,0,2,0,0,1,2018
3502,2018-06-13,KEBAKARAN HUTAN DAN LAHAN,PONOROGO,JAWA TIMUR,Tidak diketahui,0,0,0,0,0,0,2018
3529,2018-06-13,GEMPA BUMI,SUMENEP,JAWA TIMUR,Tidak diketahui,0,0,6,156,0,3,2018
5107,2018-06-13,ERUPSI GUNUNG API,KARANGASEM,BALI,Tidak diketahui,0,0,0,0,0,0,2018
3512,2018-06-13,KEBAKARAN HUTAN DAN LAHAN,SITUBONDO,JAWA TIMUR,Tidak diketahui,0,0,0,0,0,0,2018
6271,2018-06-13,TANAH LONGSOR,KOTA PALANGKARAYA,KALIMANTAN TENGAH,Tidak diketahui,0,0,0,1,0,0,2018
6201,2018-06-14,KEBAKARAN HUTAN DAN LAHAN,KOTAWARINGIN BARAT,KALIMANTAN TENGAH,Tidak diketahui,0,0,0,0,0,0,2018
3516,2018-06-14,KEBAKARAN HUTAN DAN LAHAN,MOJOKERTO,JAWA TIMUR,Tidak diketahui,0,0,0,0,0,0,2018
1610,2018-06-14,KEBAKARAN HUTAN DAN LAHAN,OGAN ILIR,SUMATERA SELATAN,Tidak diketahui,0,0,0,0,0,0,2018
6271,2018-06-14,KEBAKARAN HUTAN DAN LAHAN,KOTA PALANGKARAYA,KALIMANTAN TENGAH,Tidak diketahui,0,0,0,0,0,0,2018
6271,2018-06-14,TANAH LONGSOR,KOTA PALANGKARAYA,KALIMANTAN TENGAH,Tidak diketahui,0,0,0,1,0,1,2018
3579,2018-06-15,CUACA EKSTREM,KOTA BATU,JAWA TIMUR,Tidak diketahui,0,0,0,2,0,0,2018
6271,2018-06-15,KEBAKARAN HUTAN DAN LAHAN,KOTA PALANGKARAYA,KALIMANTAN TENGAH,Tidak diketahui,0,0,0,0,0,0,2018
5107,2018-06-15,ERUPSI GUNUNG API,KARANGASEM,BALI,Tidak diketahui,0,0,0,0,0,0,2018
3374,2018-06-15,CUACA EKSTREM,KOTA SEMARANG,JAWA TENGAH,Tidak diketahui,0,0,0,3,0,0,2018
9110,2018-06-15,GEMPA BUMI,SARMI,PAPUA,Tidak diketahui,0,0,0,4,0,0,2018
3512,2018-06-16,KEBAKARAN HUTAN DAN LAHAN,SITUBONDO,JAWA TIMUR,Tidak diketahui,0,0,0,0,0,0,2018
3512,2018-06-17,CUACA EKSTREM,SITUBONDO,JAWA TIMUR,Tidak diketahui,0,0,0,2,0,0,2018
1404,2018-06-17,TANAH LONGSOR,INDRAGIRI HILIR,RIAU,Tidak diketahui,0,0,0,6,0,0,2018
1104,2018-06-17,CUACA EKSTREM,ACEH TENGAH,ACEH,Tidak diketahui,0,0,0,1,0,0,2018
1116,2018-06-17,CUACA EKSTREM,ACEH TAMIANG,ACEH,Tidak diketahui,0,0,0,12,0,0,2018
1172,2018-06-17,CUACA EKSTREM,KOTA SABANG,ACEH,Tidak diketahui,0,0,0,10,0,0,2018
1105,2018-06-17,KEBAKARAN HUTAN DAN LAHAN,ACEH BARAT,ACEH,Tidak diketahui,0,0,0,0,0,0,2018
1101,2018-06-18,CUACA EKSTREM,ACEH SELATAN,ACEH,Tidak diketahui,0,0,0,6,0,0,2018
3604,2018-06-18,KEBAKARAN HUTAN DAN LAHAN,SERANG,BANTEN,Tidak diketahui,0,0,0,0,0,0,2018
1118,2018-06-18,CUACA EKSTREM,PIDIE JAYA,ACEH,Tidak diketahui,0,0,0,2,0,0,2018
5315,2018-06-18,CUACA EKSTREM,MANGGARAI BARAT,NUSA TENGGARA TIMUR,Tidak diketahui,0,0,0,2,0,0,2018
7301,2018-06-18,CUACA EKSTREM,KEPULAUAN SELAYAR,SULAWESI SELATAN,Tidak diketahui,0,0,0,1,0,0,2018
1112,2018-06-18,CUACA EKSTREM,ACEH BARAT DAYA,ACEH,Tidak diketahui,0,0,0,3,0,0,2018
1205,2018-06-18,CUACA EKSTREM,LANGKAT,SUMATERA UTARA,Tidak diketahui,0,0,2,78,0,0,2018
1106,2018-06-18,CUACA EKSTREM,ACEH BESAR,ACEH,Tidak diketahui,0,0,0,3,0,0,2018
1971,2018-06-19,KEBAKARAN HUTAN DAN LAHAN,KOTA PANGKALPINANG,KEPULAUAN BANGKA BELITUNG,Tidak diketahui,0,0,0,0,0,0,2018
1101,2018-06-19,KEBAKARAN HUTAN DAN LAHAN,ACEH SELATAN,ACEH,Tidak diketahui,0,0,0,0,0,0,2018
5201,2018-06-19,TANAH LONGSOR,LOMBOK BARAT,NUSA TENGGARA BARAT,Tidak diketahui,7,0,5,0,0,0,2018
1105,2018-06-19,KEBAKARAN HUTAN DAN LAHAN,ACEH BARAT,ACEH,Tidak diketahui,0,0,0,0,0,0,2018
7302,2018-06-19,TANAH LONGSOR,BULUKUMBA,SULAWESI SELATAN,Tidak diketahui,0,0,0,0,0,1,2018
1802,2018-06-20,CUACA EKSTREM,LAMPUNG TENGAH,LAMPUNG,Tidak diketahui,0,0,0,10,0,0,2018
7302,2018-06-20,BANJIR,BULUKUMBA,SULAWESI SELATAN,Tidak diketahui,0,0,0,0,509,0,2018
3322,2018-06-20,CUACA EKSTREM,SEMARANG,JAWA TENGAH,Tidak diketahui,0,0,0,3,0,0,2018
3316,2018-06-20,CUACA EKSTREM,BLORA,JAWA TENGAH,Tidak diketahui,0,0,0,1,0,0,2018
7312,2018-06-21,BANJIR,SOPPENG,SULAWESI SELATAN,Tidak diketahui,0,0,0,0,88,0,2018
7326,2018-06-21,CUACA EKSTREM,TORAJA UTARA,SULAWESI SELATAN,Tidak diketahui,0,0,0,1,0,0,2018
5104,2018-06-21,BANJIR,GIANYAR,BALI,Tidak diketahui,0,0,0,0,1,0,2018
6471,2018-06-21,BANJIR,KOTA BALIKPAPAN,KALIMANTAN TIMUR,Tidak diketahui,1,0,0,0,0,0,2018
5108,2018-06-21,BANJIR,BULELENG,BALI,Tidak diketahui,1,0,0,0,0,0,2018
3509,2018-06-21,CUACA EKSTREM,JEMBER,JAWA TIMUR,Tidak diketahui,0,0,0,0,0,1,2018
3314,2018-06-21,KEKERINGAN,SRAGEN,JAWA TENGAH,Tidak diketahui,0,0,0,0,0,0,2018
1115,2018-06-21,KEBAKARAN HUTAN DAN LAHAN,NAGAN RAYA,ACEH,Tidak diketahui,0,0,0,0,0,0,2018
7322,2018-06-22,BANJIR,LUWU UTARA,SULAWESI SELATAN,Tidak diketahui,0,0,0,0,1167,0,2018
7302,2018-06-22,CUACA EKSTREM,BULUKUMBA,SULAWESI SELATAN,Tidak diketahui,0,0,0,1,0,0,2018
7322,2018-06-22,BANJIR,LUWU UTARA,SULAWESI SELATAN,Tidak diketahui,0,0,0,0,0,0,2018
3217,2018-06-22,CUACA EKSTREM,BANDUNG BARAT,JAWA BARAT,Tidak diketahui,0,0,4,0,0,0,2018
7410,2018-06-22,BANJIR,BUTON UTARA,SULAWESI TENGGARA,Tidak diketahui,0,1,0,0,131,1,2018
5104,2018-06-22,TANAH LONGSOR,GIANYAR,BALI,Tidak diketahui,0,0,0,1,0,0,2018
1206,2018-06-22,ERUPSI GUNUNG API,KARO,SUMATERA UTARA,Tidak diketahui,0,0,0,0,0,0,2018
3510,2018-06-22,BANJIR,BANYUWANGI,JAWA TIMUR,Tidak diketahui,0,0,8,415,528,5,2018
3502,2018-06-22,KEBAKARAN HUTAN DAN LAHAN,PONOROGO,JAWA TIMUR,Tidak diketahui,0,0,0,0,0,0,2018
3312,2018-06-22,KEKERINGAN,WONOGIRI,JAWA TENGAH,Tidak diketahui,0,0,0,0,0,0,2018
3301,2018-06-22,CUACA EKSTREM,CILACAP,JAWA TENGAH,Tidak diketahui,0,0,0,1,0,0,2018
1307,2018-06-23,TANAH LONGSOR,LIMA PULUH KOTA,SUMATERA BARAT,Tidak diketahui,0,0,2,1,0,0,2018
3502,2018-06-23,KEBAKARAN HUTAN DAN LAHAN,PONOROGO,JAWA TIMUR,Tidak diketahui,0,0,0,0,0,0,2018
3302,2018-06-23,KEKERINGAN,BANYUMAS,JAWA TENGAH,Tidak diketahui,0,0,0,0,0,0,2018
3512,2018-06-23,KEBAKARAN HUTAN DAN LAHAN,SITUBONDO,JAWA TIMUR,Tidak diketahui,0,0,0,0,0,0,2018
7317,2018-06-24,BANJIR,LUWU,SULAWESI SELATAN,Tidak diketahui,0,0,0,2,0,0,2018
3201,2018-06-24,BANJIR,BOGOR,JAWA BARAT,Tidak diketahui,0,0,0,49,0,0,2018
3201,2018-06-24,TANAH LONGSOR,BOGOR,JAWA BARAT,Tidak diketahui,0,0,0,1,0,0,2018
3201,2018-06-24,CUACA EKSTREM,BOGOR,JAWA BARAT,Tidak diketahui,0,0,0,1,0,0,2018
3312,2018-06-24,KEBAKARAN HUTAN DAN LAHAN,WONOGIRI,JAWA TENGAH,Tidak diketahui,0,0,0,0,0,0,2018
1813,2018-06-24,BANJIR,PESISIR BARAT,LAMPUNG,Tidak diketahui,0,0,0,0,0,0,2018
7316,2018-06-24,BANJIR,ENREKANG,SULAWESI SELATAN,Tidak diketahui,0,0,0,0,100,1,2018
7471,2018-06-24,BANJIR,KOTA KENDARI,SULAWESI TENGGARA,Tidak diketahui,0,0,0,0,565,0,2018
5104,2018-06-24,TANAH LONGSOR,GIANYAR,BALI,Tidak diketahui,0,0,0,0,0,1,2018
7405,2018-06-24,BANJIR,KONAWE SELATAN,SULAWESI TENGGARA,Tidak diketahui,0,0,0,0,466,8,2018
7302,2018-06-24,CUACA EKSTREM,BULUKUMBA,SULAWESI SELATAN,Tidak diketahui,0,0,0,3,0,0,2018
7322,2018-06-25,TANAH LONGSOR,LUWU UTARA,SULAWESI SELATAN,Tidak diketahui,0,0,0,0,0,0,2018
1305,2018-06-25,CUACA EKSTREM,PADANG PARIAMAN,SUMATERA BARAT,Tidak diketahui,0,0,0,1,0,0,2018
3175,2018-06-25,BANJIR,KOTA JAKARTA TIMUR,DKI JAKARTA,Tidak diketahui,0,0,0,0,0,0,2018
5314,2018-06-25,BANJIR,ROTE NDAO,NUSA TENGGARA TIMUR,Tidak diketahui,0,0,0,2,0,0,2018
5315,2018-06-25,CUACA EKSTREM,MANGGARAI BARAT,NUSA TENGGARA TIMUR,Tidak diketahui,0,0,0,4,0,0,2018
7312,2018-06-25,BANJIR,SOPPENG,SULAWESI SELATAN,Tidak diketahui,0,0,0,0,1,0,2018
3320,2018-06-25,CUACA EKSTREM,JEPARA,JAWA TENGAH,Tidak diketahui,0,0,0,1,0,0,2018
3173,2018-06-25,BANJIR,KOTA JAKARTA BARAT,DKI JAKARTA,Tidak diketahui,0,0,0,0,0,0,2018
1115,2018-06-25,CUACA EKSTREM,NAGAN RAYA,ACEH,Tidak diketahui,0,0,0,1,0,0,2018
3604,2018-06-25,KEKERINGAN,SERANG,BANTEN,Tidak diketahui,0,0,0,0,0,0,2018
1111,2018-06-25,CUACA EKSTREM,BIREUEN,ACEH,Tidak diketahui,0,0,0,1,0,0,2018
6209,2018-06-25,BANJIR,LAMANDAU,KALIMANTAN TENGAH,Tidak diketahui,0,0,0,0,0,2,2018
1606,2018-06-25,TANAH LONGSOR,MUSI BANYUASIN,SUMATERA SELATAN,Tidak diketahui,0,0,0,6,0,0,2018
5104,2018-06-25,TANAH LONGSOR,GIANYAR,BALI,Tidak diketahui,0,0,0,2,0,0,2018
3213,2018-06-25,BANJIR,SUBANG,JAWA BARAT,Tidak diketahui,0,0,0,1,50,0,2018
7409,2018-06-25,BANJIR,KONAWE UTARA,SULAWESI TENGGARA,Tidak diketahui,0,0,0,0,195,1,2018
